target,src_fm,rule_label,zero_shot_pred,few_shot_pred
"@Test public void testSentences() { final List<String> expected = Arrays.asList(new String[] { ""Des Knaben Wunderhorn."", ""Alte deutsche Lieder gesammelt von L. A. v. Arnim und Clemens Brentano."", ""Des Knaben Wunderhorn Alte deutsche Lieder L. Achim v. Arnim."", ""Clemens Brentano."", ""Heidelberg, bei Mohr u. Zimmer."" }); for (Version version : Version.values()) { List<String> actual = new ArrayList<>(); try { final JCas jcas = process(true, version); final FSIterator<Annotation> iter = jcas .getAnnotationIndex(Sentence.type).iterator(); while (iter.hasNext()) actual.add(iter.next().getCoveredText()); assertEquals(expected, actual); } catch (final Exception e) { e.printStackTrace(); fail(); } } }","@Override public boolean hasNext() throws IOException, CollectionException { return counter < inputFiles.size(); }",NOISE,NOISE,NOISE
"@Test public void testWinkler13() { roughlyEquals(0.805, JaroWinkler.similarity(""SEAN"", ""SUSAN"")); }","public static double similarity(String s1, String s2) { if (s1.equals(s2)) return 1.0; if (s1.length() > s2.length()) { String tmp = s2; s2 = s1; s1 = tmp; } int maxdist = s2.length() / 2; int c = 0; int t = 0; int prevpos = -1; for (int ix = 0; ix < s1.length(); ix++) { char ch = s1.charAt(ix); for (int ix2 = Math.max(0, ix - maxdist); ix2 < Math.min(s2.length(), ix + maxdist); ix2++) { if (ch == s2.charAt(ix2)) { c++; if (prevpos != -1 && ix2 < prevpos) t++; prevpos = ix2; break; } } } if (c == 0) return 0.0; double score = ((c / (double) s1.length()) + (c / (double) s2.length()) + ((c - t) / (double) c)) / 3.0; int p = 0; int last = Math.min(4, s1.length()); for (; p < last && s1.charAt(p) == s2.charAt(p); p++) ; score = score + ((p * (1 - score)) / 10); return score; }",CLEAN,CLEAN,CLEAN
"@Test public void testGetValuesForKeysPrefixing() throws Exception { ConcurrentInvertedRadixTree<Integer> tree = new ConcurrentInvertedRadixTree<Integer>(getNodeFactory()); tree.put(""1234567"", 1); tree.put(""1234568"", 2); tree.put(""123"", 3); assertEquals(""[3, 1]"", Iterables.toString(tree.getValuesForKeysPrefixing(""1234567""))); assertEquals(""[3, 1]"", Iterables.toString(tree.getValuesForKeysPrefixing(""12345670""))); assertEquals(""[3, 2]"", Iterables.toString(tree.getValuesForKeysPrefixing(""1234568""))); assertEquals(""[3, 2]"", Iterables.toString(tree.getValuesForKeysPrefixing(""12345680""))); assertEquals(""[3]"", Iterables.toString(tree.getValuesForKeysPrefixing(""1234569""))); assertEquals(""[3]"", Iterables.toString(tree.getValuesForKeysPrefixing(""123456""))); assertEquals(""[3]"", Iterables.toString(tree.getValuesForKeysPrefixing(""123""))); assertEquals(""[]"", Iterables.toString(tree.getValuesForKeysPrefixing(""12""))); assertEquals(""[]"", Iterables.toString(tree.getValuesForKeysPrefixing(""""))); }",@Override public Iterable<O> getValuesForKeysPrefixing(final CharSequence document) { return new Iterable<O>() { @Override public Iterator<O> iterator() { return new LazyIterator<O>() { Iterator<KeyValuePair<O>> matchesForCurrentSuffix = radixTree.scanForKeysAtStartOfInput(document).iterator(); @Override protected O computeNext() { if (matchesForCurrentSuffix.hasNext()) { return matchesForCurrentSuffix.next().getValue(); } else { return endOfData(); } } }; } }; },NOISE,CLEAN,CLEAN
"@Test(expected = IllegalArgumentException.class) public void matchAffiliations_inputAffPath_blank() { affMatchingService.matchAffiliations(sc, "" "", inputOrgPath, outputPath, outputReportPath); }","public void matchAffiliations(JavaSparkContext sc, String inputAffPath, String inputOrgPath, String outputPath, String outputReportPath) { checkArguments(sc, inputAffPath, inputOrgPath, outputPath); checkState(); JavaRDD<AffMatchAffiliation> affiliations = affiliationReader.readAffiliations(sc, inputAffPath); JavaRDD<AffMatchOrganization> organizations = organizationReader.readOrganizations(sc, inputOrgPath); JavaRDD<AffMatchAffiliation> normalizedAffiliations = affiliations.map(aff -> affMatchAffiliationNormalizer.normalize(aff)).filter(aff -> (StringUtils.isNotBlank(aff.getOrganizationName()))); JavaRDD<AffMatchOrganization> normalizedOrganizations = organizations.map(org -> affMatchOrganizationNormalizer.normalize(org)).filter(org -> (StringUtils.isNotBlank(org.getName()))); JavaRDD<AffMatchOrganization> enrichedOrganizations = normalizedOrganizations.map(x -> affMatchOrganizationAltNameFiller.fillAlternativeNames(x)); JavaRDD<AffMatchResult> allMatchedAffOrgs = doMatch(sc, normalizedAffiliations, enrichedOrganizations); affMatchResultWriter.write(sc, allMatchedAffOrgs, outputPath, outputReportPath, numberOfEmittedFiles); }",CLEAN,CLEAN,CLEAN
"@Test public void acceptsARealFreebaseTriple() throws IOException,InterruptedException { pse3mapper.map( new LongWritable(944L), new Text(""<http: mockContext); verify(pse3mapper.accepted).write( new WritableTriple( Node_URI.createURI(""http: ,Node_URI.createURI(""http: ,Node_URI.createURI(""http: ) ,new WritableTriple( Node_URI.createURI(""http: ,Node_URI.createURI(""http: ,Node_URI.createURI(""http: ) ,mockContext); verifyNoMoreInteractions(pse3mapper.accepted); }","@Override public void map(LongWritable arg0, Text arg1, Context c) throws IOException, InterruptedException { PrimitiveTriple row3=p3Codec.decode(arg1.toString()); try { String rawSubject = nodePreprocessor.apply(row3.getSubject()); String rawPredicate = nodePreprocessor.apply(row3.getPredicate()); String rawObject = nodePreprocessor.apply(row3.getObject()); Node_URI subject=(Node_URI) nodeParser.get(rawSubject); Node_URI predicate=(Node_URI) nodeParser.get(rawPredicate); Node object=nodeParser.get(rawObject); object=postprocessObject(object); Triple realTriple=new Triple(subject,predicate,object); writableTriple = new WritableTriple(realTriple); } catch(Throwable e) { String factString=row3.getSubject()+""\t""+row3.getPredicate()+""\t""+row3.getSubject()+""\t.""; logger.warn(""Caught exception while parsing fact [""+factString+""]"",e); reject(c, row3); return; } accepted.write(writableTriple,writableTriple,c); incrementCounter(c,PSE3Counters.ACCEPTED,1); }",NOISE,NOISE,NOISE
"@Test public void testUDF() throws Exception { String queryStr = ""SELECT lcase(col1), concat(col2,'hello'), floor(abs(col3)) FROM test1 t1;""; Statement statement = KSQL_PARSER.buildAst(queryStr, metaStore).get(0); Assert.assertTrue(""testSelectAll fails"", statement instanceof Query); Query query = (Query) statement; Assert.assertTrue(""testSelectAll fails"", query.getQueryBody() instanceof QuerySpecification); QuerySpecification querySpecification = (QuerySpecification)query.getQueryBody(); SingleColumn column0 = (SingleColumn)querySpecification.getSelect().getSelectItems().get(0); Assert.assertTrue(""testProjection fails"", column0.getAlias().get().equalsIgnoreCase(""KSQL_COL_0"")); Assert.assertTrue(""testProjection fails"", column0.getExpression().toString().equalsIgnoreCase(""LCASE(T1.COL1)"")); SingleColumn column1 = (SingleColumn)querySpecification.getSelect().getSelectItems().get(1); Assert.assertTrue(""testProjection fails"", column1.getAlias().get().equalsIgnoreCase(""KSQL_COL_1"")); Assert.assertTrue(""testProjection fails"", column1.getExpression().toString().equalsIgnoreCase(""CONCAT(T1.COL2, 'hello')"")); SingleColumn column2 = (SingleColumn)querySpecification.getSelect().getSelectItems().get(2); Assert.assertTrue(""testProjection fails"", column2.getAlias().get().equalsIgnoreCase(""KSQL_COL_2"")); Assert.assertTrue(""testProjection fails"", column2.getExpression().toString().equalsIgnoreCase(""FLOOR(ABS(T1.COL3))"")); }","public List<Statement> buildAst(String sql, MetaStore metaStore) { try { ParserRuleContext tree = getParseTree(sql); SqlBaseParser.StatementsContext statementsContext = (SqlBaseParser.StatementsContext) tree; List<Statement> astNodes = new ArrayList<>(); for (SqlBaseParser.SingleStatementContext statementContext : statementsContext .singleStatement()) { DataSourceExtractor dataSourceExtractor = new DataSourceExtractor(metaStore); dataSourceExtractor.extractDataSources(statementContext); Node root = new AstBuilder(dataSourceExtractor).visit(statementContext); Statement statement = (Statement) root; astNodes.add(statement); } return astNodes; } catch (Exception e) { throw new ParseFailedException(e.getMessage(), e); } }",CLEAN,CLEAN,CLEAN
"@Test public void nextWithNullParametersTest() { String newId = clientIdGenerator.next(null); assertTrue(newId.startsWith(""null"")); }","public String next() { return next(""Id""); }",NOISE,NOISE,NOISE
"@Test public void testNegativeNumbers() { assertEquals(0.5, comp.compare(""-1"", ""-2"")); assertEquals(0.5, comp.compare(""-2"", ""-1"")); }","@Override public double compare(String v1, String v2) { double d1; double d2; try { d1 = Double.parseDouble(v1); d2 = Double.parseDouble(v2); } catch (NumberFormatException e) { return 0.5; } if (d1 == 0.0 && d2 == 0.0) return 1.0; if (d1 < 0.0 && d2 < 0.0) { d1 *= -1.0; d2 *= -1.0; } if (d2 < d1) { double tmp = d2; d2 = d1; d1 = tmp; } double ratio = d1 / d2; if (ratio < minratio) return 0.0; else return ratio; }",NOISE,CLEAN,CLEAN
"@Test public void addItemsTest() { List<AbstractKapuaEntity> items = new ArrayList<>(); kapuaListResult.addItems(items); assertEquals(""Actual and expected values are not the same!"", items, kapuaListResult.getItems()); }",@Override public void addItems(Collection<? extends E> items) { getItems().addAll(items); },NOISE,CLEAN,CLEAN
"@Test public void testIterator() throws FileNotFoundException, IOException { System.out.println(""Executing "" + name.getMethodName()); iterateWithMaxMessage(DEFAULT_MESSAGE_SIZE); }",public Iterator<CharBufferWrapper> iterator() { return new MessageIterator(); },NOISE,CLEAN,NOISE
"@Test public void marshalJsonTest() throws Exception { Object[] jaxbElements = new Object[]{123, ""string"", ""s""}; for (int i = 0; i < jaxbElements.length; i++) { try { assertNotNull(XmlUtil.marshalJson(jaxbElements[i])); fail(""Exception expected for: "" + jaxbElements[i]); } catch (JAXBException ex) { } } try { XmlUtil.marshalJson(null); fail(""Exception expected for null""); } catch (Exception ex) { } }","public static String marshalJson(Object object) throws JAXBException { StringWriter sw = new StringWriter(); marshalJson(object, sw); return sw.toString(); }",CLEAN,NOISE,NOISE
"@Test public void should_pick_the_most_optimistic_in_case_of_conflict() { final Map<String, Sentiment> dictionary = new HashMap<String, Sentiment>(); dictionary.put(""kitten"", Sentiment.HAPPY); dictionary.put(""drunk"", Sentiment.SAD); final SentimentAnalysis sa = new SentimentAnalysis(dictionary); assertEquals(Sentiment.HAPPY, sa.sentimentOf(""Oh, look! A drunk kitten"")); }","public Sentiment sentimentOf(String sentence) { final Sentiment sentiment = analyze(sentence); if (audit != null) { audit.record(sentence, sentiment); } return sentiment; }",CLEAN,CLEAN,CLEAN
"@Test public void convert() { ExtractedDocumentMetadata document = new ExtractedDocumentMetadata(); document.setId(""XYZ""); Affiliation aff1 = createAffiliation(""ABC"", ""PL"", ""Poland""); Affiliation aff2 = createAffiliation(""DEF"", ""DE"", ""Deutschland""); Affiliation aff3 = createAffiliation(""GHI"", ""SL"", ""Slovakia""); List<Affiliation> affiliations = Lists.newArrayList(aff1, aff2, aff3); document.setAffiliations(affiliations); document.setAuthors(Lists.newArrayList(createAuthor(""author1"", 0), createAuthor(""author2"", 1))); List<AffMatchAffiliation> affMatchAffiliations = converter.convert(document); assertNotNull(affMatchAffiliations); assertEquals(2, affMatchAffiliations.size()); assertAffiliation(affMatchAffiliations.get(0), ""XYZ"", 1, ""ABC"", ""Poland"", ""PL""); assertAffiliation(affMatchAffiliations.get(1), ""XYZ"", 2, ""DEF"", ""Deutschland"", ""DE""); }","public List<AffMatchAffiliation> convert(ExtractedDocumentMetadata document) { Preconditions.checkNotNull(document); Preconditions.checkArgument(StringUtils.isNotBlank(document.getId())); List<AffMatchAffiliation> affMatchAffiliations = new ArrayList<>(); if (CollectionUtils.isEmpty(document.getAffiliations())) { return affMatchAffiliations; } for (int i = 0; i < document.getAffiliations().size(); i++) { Affiliation srcAffiliation = document.getAffiliations().get(i); if (isAuthorAffiliation(i, document.getAuthors())) { affMatchAffiliations.add(convertAffiliation(document.getId(), i + 1, srcAffiliation)); } } return affMatchAffiliations; }",CLEAN,CLEAN,CLEAN
"@Test public void testSentenceWhitespaces() throws Exception { JCas jCas = JCasFactory.createJCas(""de.julielab.jcore.types.jcore-morpho-syntax-types"", ""de.julielab.jcore.types.jcore-document-structure-types""); jCas.setDocumentText("" : We present a theoretical study of the electronic subband structure and collective electronic excitation associated with plasmon and surface plasmon modes in metal-based hollow nanosphere. The dependence of the electronic subband energy on the sample parameters of the hollow nanosphere is examined.""); AnalysisEngine jsbd = AnalysisEngineFactory.createEngine(SentenceAnnotator.class, SentenceAnnotator.PARAM_MODEL_FILE, ""de/julielab/jcore/ae/jsbd/model/test-model.gz""); jsbd.process(jCas.getCas()); Sentence sentence = JCasUtil.select(jCas, Sentence.class).iterator().next(); assertFalse(sentence.getCoveredText().startsWith("" "")); }","public void process(JCas aJCas) throws AnalysisEngineProcessException { if (StringUtils.isBlank(aJCas.getDocumentText())) { final String docId = JCoReTools.getDocId(aJCas); LOGGER.warn(""The document text of document {} is empty."", docId); return; } JCoReCondensedDocumentText documentText; try { documentText = new JCoReCondensedDocumentText(aJCas, cutAwayTypes); } catch (ClassNotFoundException e1) { throw new AnalysisEngineProcessException(e1); } if (sentenceDelimiterTypes != null) { try { JCoReAnnotationIndexMerger indexMerger = new JCoReAnnotationIndexMerger(sentenceDelimiterTypes, false, null, aJCas); List<Integer> borders = new ArrayList<>(); borders.add(0); borders.add(aJCas.getDocumentText().length()); while (indexMerger.incrementAnnotation()) { Annotation a = (Annotation) indexMerger.getAnnotation(); borders.add(documentText.getCondensedOffsetForOriginalOffset(a.getBegin())); borders.add(documentText.getCondensedOffsetForOriginalOffset(a.getEnd())); } borders.sort(null); for (int i = 1; i < borders.size(); ++i) { int start = borders.get(i - 1); int end = borders.get(i); while (start < end && Character.isWhitespace(aJCas.getDocumentText().charAt(start))) ++start; String textSpan = documentText.getCodensedText().substring(start, end); if (!StringUtils.isBlank(textSpan)) doSegmentation(documentText, textSpan, start); } } catch (ClassNotFoundException e) { throw new AnalysisEngineProcessException(e); } } else { if (aJCas.getDocumentText() != null && aJCas.getDocumentText().length() > 0) { doSegmentation(documentText, documentText.getCodensedText(), 0); } else { if (numEmptyCases.get() < 10) { LOGGER.debug(""document text empty. Skipping this document.""); numEmptyCases.incrementAndGet(); } else if (numEmptyCases.get() == 10) { LOGGER.warn(""Encountered 10 documents with an empty text body. This message will not appear again "" + ""to avoid scrolling in cases where this is expected.""); } } } }",CLEAN,NOISE,NOISE
"@Test public void convertString() { Stream<String> result = KatakanaToHiragana.convert(Stream.generate(() -> ""ｿﾞ"")); assertEquals(""ぞ"", result.findFirst().get()); }","protected static Stream<String> convert(Stream<String> katakanaStream) { return katakanaStream.map(katakanaToken -> { String fullWidth = KanaUtils.half2FullKatakana(katakanaToken); String specialCharacters = handleSpecialCharacters(fullWidth); final IntStream intStream = handleChoonpu(specialCharacters).codePoints().map(KatakanaToHiragana::toHiragana); return intStream .collect(StringBuilder::new, StringBuilder::appendCodePoint, StringBuilder::append) .toString(); }); }",NOISE,CLEAN,CLEAN
